budget_code,budget_name,hromada_name,hromada_code,raion_name,raion_code,oblast_name,oblast_name_en,oblast_code,region_en,region_code_en,year,income_total,income_transfert,income_military,income_pdfo,income_unified_tax,income_property_tax,income_excise_duty,income_corporate_tax,income_parking_fee,income_tourist_fee,income_eco_tax,income_non_tax,income_capital_proceedings,income_special_funds,income_rent,income_own,own_income_prop,transfert_prop,military_tax_prop,pdfo_prop,unified_tax_prop,property_tax_prop,excise_duty_prop,corporate_tax_own_prop,parking_fee_own_prop,tourist_fee_own_prop,eco_tax_own_prop,non_tax_own_prop,capital_proceedings_own_prop,special_funds_own_prop,excise_duty_own_prop,pdfo_own_prop,unified_tax_own_prop,property_tax_own_prop,rent_own_prop,own_income_change,own_prop_change,own_income_change_net,total_income_change_net,total_income_change,own_income_no_mil_change_YoY_jan_feb,own_income_no_mil_change_YoY_mar_apr,own_income_no_mil_change_YoY_mar_may,own_income_no_mil_change_YoY_jun_aug,own_income_no_mil_change_YoY_jul_sep,own_income_no_mil_change_YoY_oct_jan,own_income_no_mil_change_YoY_oct_dec,own_income_no_mil_change_YoY_may_feb,own_income_no_mil_change_YoY_adapt,income_own_full_year,own_income_prop_full_year,recovery_month_distance,diversification_income_score,count_recovery,recovery_month_distance_2
0251000000,Бюджет Оратівської селищної територіальної громади,Оратівська,UA05020190000015755,Вінницький,UA05020000000026686,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2021,194329704.87,73756465.16,905316.4199999999,70183720.92,23055391.29,19380830.88,1988235.6500000001,0,0,0,81773.14,5160436.51,23029,284000,415822.32,120573239.71000001,0.6205,0.3795,0.0047,0.3612,0.1186,0.0997,0.0102,0,0,0,7e-4,0.0428,2e-4,0.0024,0.0165,0.5821,0.1912,0.1607,0.0034,NA,NA,NA,NA,NA,16.36910045642299,-12.330107527461054,-3.5273568641428166,-6.286520909431981,-9.807015353673155,15.712347752355882,14.683062154910553,3.7096526204998925,2.5230921737878997,120573239.71,0.6204570721221412,2,4033.3271999999993,4,2
0251000000,Бюджет Оратівської селищної територіальної громади,Оратівська,UA05020190000015755,Вінницький,UA05020000000026686,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2022,190290510,60441769.11,6579519.14,77199420.38,23706289.15,18834767.669999998,1989466.91,-4575,0,0,94885.04,3343233.98,4269763.16,0,415489.6,129848740.89,0.6824,0.3176,0.0346,0.4057,0.1246,0.099,0.0105,-0,0,0,7e-4,0.0257,0.0329,0,0.0153,0.5945,0.1826,0.1451,0.0032,0.08,0.061899999999999955,9275501.179999992,-4039194.870000005,-0.02,16.36910045642299,-12.330107527461054,-3.5273568641428166,-6.286520909431981,-9.807015353673155,15.712347752355882,14.683062154910553,3.7096526204998925,2.5230921737878997,129848740.89,0.6823710803549794,2,4098.045,4,2
0256300000,Бюджет Погребищенської міської територіальної громади,Погребищенська,UA05020210000033427,Вінницький,UA05020000000026686,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2021,287207372.44,120085184.96,973465.5700000001,81954635.66,30024273.14,41272470.09,3866089.09,891.28,0,0,46227.67,5452773.7299999995,0,4132316.86,372509.96,167122187.48000002,0.5819,0.4181,0.0034,0.2854,0.1045,0.1437,0.0135,0,0,0,3e-4,0.0326,0,0.0247,0.0231,0.4904,0.1797,0.247,0.0022,NA,NA,NA,NA,NA,16.637607793597176,1.4662165191212662,0.9456788445049824,-0.6813859846860448,-2.077488311489173,15.068857193265849,18.99468542386076,6.699438738669694,-3.543704830610439,167122187.48,0.5818868299243022,1,3359.9980000000005,2,NA
0256300000,Бюджет Погребищенської міської територіальної громади,Погребищенська,UA05020210000033427,Вінницький,UA05020000000026686,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2022,275950184.1,89526573.64,6802323.61,95712932.34,29361418.09,42803599.42,2933564.9,1511,0,0,61416.91,6370842.69,4974238.21,3407667.44,796419.46,186423610.46000004,0.6756,0.3244,0.0247,0.3468,0.1064,0.1551,0.0106,0,0,0,3e-4,0.0342,0.0267,0.0183,0.0157,0.5134,0.1575,0.2296,0.0043,0.12,0.0937,19301422.98000002,-11257188.339999974,-0.04,16.637607793597176,1.4662165191212662,0.9456788445049824,-0.6813859846860448,-2.077488311489173,15.068857193265849,18.99468542386076,6.699438738669694,-3.543704830610439,186423610.46,0.6755697991940568,1,3435.6596999999992,2,NA
0256600000,Бюджет Стрижавської селищної територіальної громади,Стрижавська,UA05020230000029909,Вінницький,UA05020000000026686,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2021,185935800.22,77568040.56,4761716.01,59214197.76,15248452.18,13449070.94,15460435.32,0,0,36791.72,96204.2,4213323.77,143273.68,71655,434355.09,108367759.66,0.5828,0.4172,0.0256,0.3185,0.082,0.0723,0.0831,0,0,3e-4,9e-4,0.0389,0.0013,7e-4,0.1427,0.5464,0.1407,0.1241,0.004,NA,NA,NA,NA,NA,36.566298250319385,-23.348741024863628,-21.18094059390787,-22.65515192828792,-16.402302234888044,-18.360711789978833,-28.235942633183843,-20.912825858285544,6.946438789975584,108367759.66,0.5828235311961377,10,3556.2983999999997,1,NA
0256600000,Бюджет Стрижавської селищної територіальної громади,Стрижавська,UA05020230000029909,Вінницький,UA05020000000026686,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2022,166551228.89,69026551.9,11710614.2,56263165.98,14982792.67,14367174.08,6144293.8100000005,0,0,69365.5,183682.44,4520466.5,69717.52,148563.72,775454.77,97524676.98999998,0.5856,0.4144,0.0703,0.3378,0.09,0.0863,0.0369,0,0,7e-4,0.0019,0.0464,7e-4,0.0015,0.063,0.5769,0.1536,0.1473,0.008,-0.1,0.0028000000000000247,-10843082.670000017,-19384571.330000013,-0.1,36.566298250319385,-23.348741024863628,-21.18094059390787,-22.65515192828792,-16.402302234888044,-18.360711789978833,-28.235942633183843,-20.912825858285544,6.946438789975584,97524676.99,0.5855536319963806,10,3842.3265999999994,1,NA
0254300000,Бюджет Сутисківської селищної територіальної громади,Сутисківська,UA05020250000055470,Вінницький,UA05020000000026686,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2021,54674304.55,34894808.5,0,8437306.27,5205656.82,2474183.69,2037523.79,1952,0,0,17987.940000000002,671903.39,128450.64,778200,26331.510000000002,19779496.049999997,0.3618,0.6382,0,0.1543,0.0952,0.0453,0.0373,1e-4,0,0,9e-4,0.034,0.0065,0.0393,0.103,0.4266,0.2632,0.1251,0.0013,NA,NA,NA,NA,NA,29.911448561945832,-6.989862793678991,-11.107988144651292,-20.18919435377401,-9.980852594310697,-19.383378970927446,-22.143699508788362,-16.155838878146977,-2.9909898006317057,19779496.05,0.361769504208536,6,2802.643699999999,2,6
0254300000,Бюджет Сутисківської селищної територіальної громади,Сутисківська,UA05020250000055470,Вінницький,UA05020000000026686,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2022,45078053.65,27097164.04,0,8854389.09,4564297.35,3146841.28,650639.3,27516,0,0,9942.12,481070.76,0,198467.33000000002,47726.38,17980889.61,0.3989,0.6011,0,0.1964,0.1013,0.0698,0.0144,0.0015,0,0,6e-4,0.0268,0,0.011,0.0362,0.4924,0.2538,0.175,0.0027,-0.09,0.037099999999999966,-1798606.4399999976,-9596250.899999999,-0.18,29.911448561945832,-6.989862793678991,-11.107988144651292,-20.18919435377401,-9.980852594310697,-19.383378970927446,-22.143699508788362,-16.155838878146977,-2.9909898006317057,17980889.61,0.3988834511269987,6,3396.4949,2,6
0256700000,Бюджет Тиврівської селищної територіальної громади,Тиврівська,UA05020270000044358,Вінницький,UA05020000000026686,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2021,139992475.73,57602744.55,936355.9199999999,55173171.78,8749554.42,10880650.66,3381835.9499999997,1282,0,0,25819.73,3663999.19,31074,0,482343.45,82389731.17999999,0.5885,0.4115,0.0067,0.3941,0.0625,0.0777,0.0242,0,0,0,3e-4,0.0445,4e-4,0,0.041,0.6697,0.1062,0.1321,0.0059,NA,NA,NA,NA,NA,58.80550667812776,-34.876321651926325,-29.909321852897797,-14.74849711160725,-13.36144738961831,7.315099517008794,9.374746599172589,-6.395162859281167,21.514874262308016,82389731.17999999,0.5885297102603073,7,4808.8844,2,NA
0256700000,Бюджет Тиврівської селищної територіальної громади,Тиврівська,UA05020270000044358,Вінницький,UA05020000000026686,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2022,124751840.01,37943524.05,6462351.12,57987865.88,9473119.74,13457393.19,1521116.27,1566,0,0,22633.04,3533383.5100000002,0,0,811238.33,86808315.96000001,0.6958,0.3042,0.0518,0.4648,0.0759,0.1079,0.0122,0,0,0,3e-4,0.0407,0,0,0.0175,0.668,0.1091,0.155,0.0093,0.05,0.10729999999999995,4418584.780000016,-15240635.719999984,-0.11,58.80550667812776,-34.876321651926325,-29.909321852897797,-14.74849711160725,-13.36144738961831,7.315099517008794,9.374746599172589,-6.395162859281167,21.514874262308016,86808315.96,0.6958479807034631,7,4841.1464000000005,2,NA
0256800000,Бюджет Турбівської селищної територіальної громади,Турбівська,UA05020290000092626,Вінницький,UA05020000000026686,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2021,136427250.12,72765867.2,0,32830027.84,11672452.93,11345730.290000001,4125681.38,63948.68,0,0,74753.5,2747400.02,165329.03,0,636059.25,63661382.92,0.4666,0.5334,0,0.2406,0.0856,0.0832,0.0302,0.001,0,0,0.0012,0.0432,0.0026,0,0.0648,0.5157,0.1834,0.1782,0.01,NA,NA,NA,NA,NA,61.865501286306745,-1.3701107383184197,-4.13550664331871,-4.273771979562668,-2.0653430392246874,19.352071670471037,21.930465292840484,8.44970866593604,-0.6952323009062678,63661382.92,0.4666324569615242,9,3374.1177000000007,4,NA
0256800000,Бюджет Турбівської селищної територіальної громади,Турбівська,UA05020290000092626,Вінницький,UA05020000000026686,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2022,138963317.81,66081985.55,0,36979348.22,13196797.6,11942451.44,2929245.2,18680,0,0,81664.72,5840171.6899999995,969713.25,0,923260.14,72881332.26,0.5245,0.4755,0,0.2661,0.095,0.0859,0.0211,3e-4,0,0,0.0011,0.0801,0.0133,0,0.0402,0.5074,0.1811,0.1639,0.0127,0.14,0.05789999999999995,9219949.340000004,2536067.6899999976,0.02,61.865501286306745,-1.3701107383184197,-4.13550664331871,-4.273771979562668,-2.0653430392246874,19.352071670471037,21.930465292840484,8.44970866593604,-0.6952323009062678,72881332.26,0.5244645378980392,9,3253.2541999999994,4,NA
0252300000,Бюджет Якушинецької сільської територіальної громади,Якушинецька,UA05020310000080026,Вінницький,UA05020000000026686,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2021,171766110.29,49931510.71,2550966.83,53021883.76,20343721.16,15642405.16,23542343.6,0,0,96926.19,43167.86,4651874.78,1903600.94,2174530.16,414145.97,121834599.57999998,0.7093,0.2907,0.0149,0.3087,0.1184,0.0911,0.1371,0,0,8e-4,4e-4,0.0382,0.0156,0.0178,0.1932,0.4352,0.167,0.1284,0.0034,NA,NA,NA,NA,NA,43.65932846568272,-25.82125443170583,-12.389635264278509,1.8372695592065336,3.87357773123298,3.7009054210003667,6.430692768396251,3.4684172652331258,29.694832162938813,121834599.58,0.7093052254271899,2,2731.2108,5,NA
0252300000,Бюджет Якушинецької сільської територіальної громади,Якушинецька,UA05020310000080026,Вінницький,UA05020000000026686,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2022,191170153.78,50836923.81,14256541.04,74733580.17,21524077.28,18423717.68,15133717.23,1020,0,131852,47660.73,6695558.25,293231,2849498,499317.63,140333229.97,0.7341,0.2659,0.0746,0.3909,0.1126,0.0964,0.0792,0,0,9e-4,3e-4,0.0477,0.0021,0.0203,0.10780000000000001,0.5325,0.1534,0.1313,0.0036,0.15,0.024799999999999933,18498630.390000015,19404043.49000001,0.11,43.65932846568272,-25.82125443170583,-12.389635264278509,1.8372695592065336,3.87357773123298,3.7009054210003667,6.430692768396251,3.4684172652331258,29.694832162938813,140333229.97,0.7340749965159127,2,3386.4103,5,NA
0254800000,Бюджет Бершадської міської територіальної громади,Бершадська,UA05040010000022470,Гайсинський,UA05040000000050292,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2021,354703297.55,151753962.5,2483467.13,107342733.15,37359344.47,25723822.74,12088264.51,24274,0,5425,93127.64,17406207.18,3326.21,1177274,1725536.15,202949335.05,0.5722,0.4278,0.007,0.3026,0.1053,0.0725,0.0341,1e-4,0,0,5e-4,0.0858,0,0.0058,0.0596,0.5289,0.1841,0.1267,0.0085,NA,NA,NA,NA,NA,19.65977859252963,-13.808121369265757,-12.166075962383472,-15.637846405491295,-3.795798880620427,7.147717890088101,5.761049230784554,-3.0308013014887503,10.012322488645331,202949335.04999998,0.5721664739285138,10,3406.2861,1,NA
0254800000,Бюджет Бершадської міської територіальної громади,Бершадська,UA05040010000022470,Гайсинський,UA05040000000050292,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2022,364002914.33,152382691.69,15692130.65,115204057.83,37276603.02,28004564.01,6424688.93,26945,0,7711,162572.17,19455474.81,3686925.91,12000,1358679.96,211620222.64,0.5814,0.4186,0.0431,0.3165,0.1024,0.0769,0.0177,1e-4,0,0,8e-4,0.0919,0.0174,1e-4,0.0304,0.5444,0.1761,0.1323,0.0064,0.04,0.009199999999999986,8670887.589999974,9299616.779999971,0.03,19.65977859252963,-13.808121369265757,-12.166075962383472,-15.637846405491295,-3.795798880620427,7.147717890088101,5.761049230784554,-3.0308013014887503,10.012322488645331,211620222.64,0.5813695833439071,10,3545.5905,1,NA
0255000000,Бюджет Гайсинської міської територіальної громади,Гайсинська,UA05040030000050131,Гайсинський,UA05040000000050292,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2021,416813620.02,131448675.72,38994584.34,177026936.1,32699833.87,41373507.68,19630310.45,520134.68,0,230389.93,314400.48,12271675.61,0,0,1297755.5,285364944.29999995,0.6846,0.3154,0.0936,0.4247,0.0785,0.0993,0.0471,0.0018,0,8e-4,0.0011,0.043,0,0,0.0688,0.6204,0.1146,0.145,0.0045,NA,NA,NA,NA,NA,21.931942390277758,-1.0632758104598294,1.216631923905931,7.044034652449094,6.59878491291086,5.140283821617131,3.5504451828618944,6.992553873635687,7.66206072337069,285364944.3,0.6846344039484779,3,4256.418499999999,3,NA
0255000000,Бюджет Гайсинської міської територіальної громади,Гайсинська,UA05040030000050131,Гайсинський,UA05040000000050292,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2022,1012263937.21,123237027.62,623410093.1,779447912.89,35557659.65,42734988.01,14268212.46,344557.09,0,215215.73,245167.25,14506909.83,450633,0,1255653.68,889026909.59,0.8783,0.1217,0.6159,0.77,0.0351,0.0422,0.0141,4e-4,0,2e-4,3e-4,0.0163,5e-4,0,0.016,0.8767,0.04,0.0481,0.0014,2.12,0.19369999999999998,603661965.2900001,595450317.19,1.43,21.931942390277758,-1.0632758104598294,1.216631923905931,7.044034652449094,6.59878491291086,5.140283821617131,3.5504451828618944,6.992553873635687,7.66206072337069,889026909.59,0.8782560327500497,3,7730.3873,3,NA
0250900000,Бюджет Дашівської селищної територіальної громади,Дашівська,UA05040050000080930,Гайсинський,UA05040000000050292,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2021,120995637.55,63503143.81,0,28092445.46,9483132.16,13210220.79,1228046.27,19052.07,0,0,48059.21,4548363.100000001,0,395875,467299.68,57492493.739999995,0.4752,0.5248,0,0.2322,0.0784,0.1092,0.0101,3e-4,0,0,8e-4,0.0791,0,0.0069,0.0214,0.4886,0.1649,0.2298,0.0081,NA,NA,NA,NA,NA,30.732901156497405,-1.7891385528327697,-3.8322127624098146,-14.745611451503072,-5.63704689092962,8.590228730291848,11.293313437817854,-1.0738481057747995,-3.84790833809685,57492493.74,0.4751617075139748,9,3254.9312,2,NA
0250900000,Бюджет Дашівської селищної територіальної громади,Дашівська,UA05040050000080930,Гайсинський,UA05040000000050292,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2022,119063709.6,60253653.96,0,30737689.29,10143737.59,12809255.24,946103.74,6652,0,0,45960.9,3593074.02,137015,0,390567.86,58810055.63999999,0.4939,0.5061,0,0.2582,0.0852,0.1076,0.0079,1e-4,0,0,8e-4,0.0611,0.0023,0,0.0161,0.5227,0.1725,0.2178,0.0066,0.02,0.018699999999999994,1317561.8999999985,-1931927.950000003,-0.02,30.732901156497405,-1.7891385528327697,-3.8322127624098146,-14.745611451503072,-5.63704689092962,8.590228730291848,11.293313437817854,-1.0738481057747995,-3.84790833809685,58810055.64,0.49393770643947754,9,3544.067400000001,2,NA
0251600000,Бюджет Джулинської сільської територіальної громади,Джулинська,UA05040070000093188,Гайсинський,UA05040000000050292,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2021,129674599.63,70996949.17,0,26879629.47,12450750.02,14313344.81,937366.53,0,0,0,8649.11,3652541.91,0,236000,199368.61000000002,58677650.45999999,0.4525,0.5475,0,0.2073,0.096,0.1104,0.0072,0,0,0,1e-4,0.0622,0,0.004,0.016,0.4581,0.2122,0.2439,0.0034,NA,NA,NA,NA,NA,11.568489997479414,-4.993086316895601,-7.49464251565406,-18.85785505144213,-15.233228344937622,20.859891880260207,27.399505442362337,6.132151002493114,-10.24014202804202,58677650.46,0.45249918355194235,9,3185.1251,3,NA
0251600000,Бюджет Джулинської сільської територіальної громади,Джулинська,UA05040070000093188,Гайсинський,UA05040000000050292,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2022,120973463.67999999,59308610.11,0,28799032.48,13533655.709999999,14029263.42,719357.89,0,0,0,8932.69,4065525.4,372151.24,0,136934.74,61664853.56999999,0.5097,0.4903,0,0.2381,0.1119,0.116,0.0059,0,0,0,1e-4,0.0659,0.006,0,0.0117,0.467,0.2195,0.2275,0.0022,0.05,0.05720000000000003,2987203.1099999994,-8701135.950000003,-0.07,11.568489997479414,-4.993086316895601,-7.49464251565406,-18.85785505144213,-15.233228344937622,20.859891880260207,27.399505442362337,6.132151002493114,-10.24014202804202,61664853.57,0.5097386789975393,9,3225.4121,3,NA
0253100000,Бюджет Краснопільської сільської територіальної громади,Краснопільська,UA05040090000093950,Гайсинський,UA05040000000050292,Вінницька,Vinnytsia,UA05000000000010236,Center,C,2021,75499453.38,27661262.93,0,25473106.19,9216681.56,8709427.47,2073197.97,17400.760000000002,0,3630.61,14696.42,1656920.11,0,103750,569379.36,47838190.449999996,0.6336,0.3664,0,0.3374,0.1221,0.1154,0.0275,4e-4,0,1e-4,3e-4,0.0346,0,0.0022,0.0433,0.5325,0.1927,0.1821,0.0119,NA,NA,NA,NA,NA,9.597941203962446,-27.173816110713588,-14.919888757727605,-16.93471942111343,-1.509593527093589,0.7073893832576061,-0.9194538731896684,-2.7709983014432282,25.66422258362,47838190.45,0.6336230039868403,2,3569.2709999999997,1,2
